FID IID BirthYear MumID
1 6687 2007 5759
1 6689 2007 5606
1 6691 2007 5514
1 6692 2007 5589
1 6693 2007 5486
1 6694 2007 5520
1 6695 2007 5520
1 6696 2007 5626
1 6700 2007 6120
1 6703 2007 5741
1 6704 2007 3692
1 6705 2007 4238
1 6706 2007 5089
1 6708 2007 4456
1 6710 2007 5130
1 6711 2007 5130
1 6713 2007 5593
1 6714 2007 6147
1 6715 2007 5526
1 6716 2007 5466
1 6717 2007 5460
1 6718 2007 5525
1 6719 2007 3564
1 6720 2007 5501
1 6721 2007 5084
1 6722 2007 5141
1 6724 2007 5444
1 6725 2007 5121
1 6727 2007 5459
1 6730 2007 5326
1 6731 2007 4575
1 6732 2007 4575
1 6597 2007 5469
1 6599 2007 4407
1 6600 2007 6089
1 6605 2007 5421
1 6608 2007 5652
1 6611 2007 6136
1 6612 2007 5125
1 6613 2007 4361
1 6614 2007 4361
1 6615 2007 4395
1 6616 2007 5107
1 6617 2007 5150
1 6595 2007 5433
1 6596 2007 5469
1 6592 2007 5455
1 6857 2008 6127
1 6858 2008 4004
1 6862 2008 4399
1 6863 2008 5250
1 6864 2008 4359
1 6861 2008 4399
1 6868 2008 6189
1 6869 2008 5248
1 6870 2008 5433
1 6865 2008 5552
1 6855 2008 5076
1 6856 2008 5076
1 6879 2008 5530
1 6881 2008 5427
1 6883 2008 5593
1 6884 2008 6147
1 6886 2008 5100
1 6890 2008 4395
1 6891 2008 4395
1 6892 2008 5122
1 6897 2008 6145
1 6898 2008 6145
1 6872 2008 5741
1 6875 2008 5562
1 6876 2008 5525
1 6824 2008 5469
1 6825 2008 5469
1 6826 2008 5063
1 6827 2008 3659
1 6828 2008 5421
1 6830 2008 6083
1 6835 2008 4361
1 6838 2008 6193
1 6839 2008 5107
1 6845 2008 4190
1 6850 2008 5144
1 6851 2008 3662
1 6927 2008 5466
1 6928 2008 5531
1 6929 2008 5084
1 6930 2008 4407
1 6931 2008 5631
1 6934 2008 6196
1 6936 2008 6150
1 6937 2008 6150
1 6939 2008 5146
1 6940 2008 6159
1 6941 2008 5506
1 6942 2008 5506
1 6944 2008 5150
1 6945 2008 5555
1 6946 2008 4575
1 6947 2008 4575
1 6948 2008 6155
1 6949 2008 6331
1 6950 2008 4529
1 6955 2008 6435
1 6956 2008 5152
1 6957 2008 5444
1 6958 2008 5535
1 6959 2008 5891
1 6960 2008 5547
1 6963 2008 4598
1 6964 2008 5595
1 6966 2008 6124
1 6967 2008 4465
1 6968 2008 6348
1 6969 2008 5490
1 6971 2008 4468
1 6972 2008 5495
1 6974 2008 5501
1 6978 2008 6459
1 6979 2008 5505
1 6980 2008 5326
1 6984 2008 6779
1 6985 2008 5125
1 6989 2008 3564
1 6990 2008 4335
1 6903 2008 6084
1 6904 2008 5604
1 6905 2008 5604
1 6906 2008 6452
1 6910 2008 5510
1 6912 2008 4420
1 6913 2008 6369
1 6915 2008 6118
1 6916 2008 5662
1 6918 2008 6455
1 6919 2008 6525
1 6921 2008 5137
1 6902 2008 5486
1 6924 2008 5089
1 6923 2008 6529
1 7108 2009 5242
1 7113 2009 5421
1 7118 2009 5447
1 7120 2009 6588
1 7121 2009 5150
1 7124 2009 6452
1 7119 2009 5248
1 7132 2009 5431
1 7134 2009 5107
1 7136 2009 5542
1 7129 2009 6605
1 7107 2009 5103
1 7140 2009 4410
1 7142 2009 6583
1 7144 2009 5751
1 7145 2009 6136
1 7146 2009 6338
1 7150 2009 5130
1 7151 2009 5130
1 7152 2009 4395
1 7153 2009 5427
1 7154 2009 5427
1 7156 2009 6189
1 7137 2009 5433
1 7139 2009 5119
1 7179 2009 5520
1 7180 2009 6196
1 7181 2009 6196
1 7182 2009 6435
1 7185 2009 5084
1 7186 2009 5232
1 7188 2009 4631
1 7189 2009 6656
1 7194 2009 6168
1 7195 2009 6164
1 7198 2009 4407
1 7199 2009 6176
1 7200 2009 5137
1 7202 2009 6666
1 7203 2009 4190
1 7204 2009 6625
1 7205 2009 5510
1 7206 2009 5555
1 7207 2009 4359
1 7209 2009 5144
1 7210 2009 4399
1 7213 2009 6362
1 7216 2009 6608
1 7218 2009 6145
1 7158 2009 5466
1 7159 2009 6459
1 7161 2009 5631
1 7162 2009 5631
1 7163 2009 5111
1 7164 2009 5535
1 7165 2009 5535
1 7169 2009 6593
1 7172 2009 5501
1 7173 2009 5525
1 7174 2009 6155
1 7175 2009 5141
1 7176 2009 5141
1 7177 2009 5530
1 7178 2009 5520
1 7246 2009 6615
1 7248 2009 5444
1 7249 2009 5444
1 7250 2009 5490
1 7251 2009 5632
1 7252 2009 6697
1 7254 2009 6723
1 7256 2009 6455
1 7260 2009 6679
1 7261 2009 6682
1 7262 2009 6646
1 7267 2009 5528
1 7307 2009 4420
1 7308 2009 4456
1 7220 2009 6644
1 7221 2009 6724
1 7229 2009 5439
1 7230 2009 6124
1 7233 2009 5531
1 7234 2009 6441
1 7235 2009 5133
1 7236 2009 4004
1 7238 2009 6348
1 7239 2009 6695
1 7240 2009 4238
1 7241 2009 5430
1 7219 2009 4575
1 7245 2009 5589
1 7242 2009 5604
1 7436 2010 5107
1 7437 2010 6646
1 7438 2010 5444
1 7441 2010 5421
1 7444 2010 6690
1 7446 2010 6585
1 7440 2010 6605
1 7451 2010 5597
1 7452 2010 6724
1 7453 2010 6189
1 7447 2010 6827
1 7435 2010 5276
1 7485 2010 5741
1 7486 2010 6680
1 7488 2010 6127
1 7490 2010 5127
1 7491 2010 6910
1 7492 2010 6124
1 7496 2010 5751
1 7501 2010 6425
1 7502 2010 6588
1 7511 2010 6583
1 7512 2010 6625
1 7513 2010 5443
1 7514 2010 5443
1 7515 2010 6196
1 7516 2010 5543
1 7517 2010 6125
1 7519 2010 6892
1 7520 2010 4575
1 7521 2010 6938
1 7522 2010 6929
1 7523 2010 6990
1 7524 2010 6408
1 7525 2010 5652
1 7526 2010 5530
1 7528 2010 6688
1 7454 2010 6348
1 7455 2010 6666
1 7457 2010 5248
1 7462 2010 5469
1 7463 2010 5469
1 7467 2010 4407
1 7471 2010 6168
1 7472 2010 6644
1 7473 2010 6691
1 7476 2010 6151
1 7478 2010 5144
1 7480 2010 6608
1 7482 2010 6171
1 7483 2010 6860
1 7484 2010 6100
1 7552 2010 6435
1 7553 2010 5631
1 7558 2010 6969
1 7559 2010 6155
1 7560 2010 5528
1 7561 2010 6537
1 7562 2010 5917
1 7563 2010 6866
1 7565 2010 5510
1 7569 2010 6615
1 7571 2010 6937
1 7572 2010 6909
1 7573 2010 5520
1 7574 2010 5520
1 7575 2010 5466
1 7576 2010 5525
1 7577 2010 6930
1 7578 2010 6900
1 7580 2010 6907
1 7581 2010 6679
1 7582 2010 6718
1 7586 2010 6193
1 7591 2010 6979
1 7593 2010 6831
1 7595 2010 6958
1 7529 2010 6159
1 7530 2010 5562
1 7531 2010 5604
1 7532 2010 6776
1 7533 2010 6525
1 7536 2010 5662
1 7537 2010 5133
1 7538 2010 5133
1 7541 2010 5632
1 7542 2010 5490
1 7543 2010 5535
1 7544 2010 5535
1 7545 2010 5891
1 7546 2010 6089
1 7548 2010 5137
1 7681 2010 6834
1 7600 2010 6678
1 7602 2010 7063
1 7603 2010 7078
1 7682 2010 6617
1 8236 2011 6909
1 8247 2011 6831
1 8248 2011 6971
1 8250 2011 7131
1 8251 2011 6867
1 8252 2011 6124
1 8254 2011 6680
1 8255 2011 6155
1 8256 2011 7230
1 8237 2011 6625
1 8238 2011 6189
1 8239 2011 7267
1 8245 2011 6168
1 8246 2011 7124
1 8265 2011 6593
1 8267 2011 6151
1 8269 2011 6730
1 8271 2011 6588
1 8273 2011 6713
1 8276 2011 6945
1 8277 2011 5443
1 8257 2011 7157
1 8258 2011 6176
1 8259 2011 6692
1 8260 2011 6369
1 8263 2011 7205
1 8284 2011 6969
1 8285 2011 6948
1 8286 2011 7043
1 8289 2011 6452
1 8292 2011 6723
1 8295 2011 5127
1 8296 2011 6150
1 8297 2011 6585
1 8299 2011 5520
1 8300 2011 6617
1 8301 2011 5530
1 8302 2011 7046
1 8303 2011 6718
1 8304 2011 6408
1 8307 2011 6920
1 8308 2011 6972
1 8314 2011 7172
1 8315 2011 6859
1 8317 2011 7163
1 8318 2011 6441
1 8319 2011 6717
1 8324 2011 5490
1 8325 2011 5444
1 8327 2011 6938
1 8328 2011 6682
1 8329 2011 6770
1 8341 2011 6118
1 8345 2011 5595
1 8346 2011 5595
1 8349 2011 6967
1 8351 2011 5525
1 8352 2011 6683
1 8353 2011 6663
1 8354 2011 6780
1 8359 2011 5593
1 8278 2011 5443
1 8280 2011 5510
1 8281 2011 6928
1 8282 2011 6679
1 8283 2011 6930
1 8213 2011 5107
1 8219 2011 6086
1 8220 2011 6605
1 8224 2011 6833
1 8227 2011 6348
1 8228 2011 6644
1 8229 2011 6781
1 8231 2011 4361
1 8233 2011 6829
1 8234 2011 5662
1 8452 2011 7201
1 8457 2011 6609
1 8361 2011 6615
1 8753 2012 6945
1 8754 2012 6927
1 8756 2012 6857
1 8752 2012 7454
1 8764 2012 6938
1 8765 2012 7157
1 8757 2012 7201
1 8744 2012 6723
1 8746 2012 7142
1 8747 2012 7230
1 8772 2012 7232
1 8776 2012 7215
1 8780 2012 5490
1 8781 2012 7172
1 8782 2012 6969
1 8783 2012 6617
1 8789 2012 6911
1 8790 2012 6678
1 8767 2012 6425
1 8769 2012 6151
1 8770 2012 7043
1 8771 2012 7267
1 8710 2012 6690
1 8713 2012 6625
1 8722 2012 7262
1 8723 2012 5662
1 8724 2012 6605
1 8727 2012 6990
1 8730 2012 6348
1 8731 2012 7185
1 8733 2012 6408
1 8736 2012 7206
1 8743 2012 7205
1 8792 2012 7118
1 8793 2012 7051
1 8794 2012 6682
1 8798 2012 7476
1 8799 2012 6176
1 8800 2012 6680
1 8806 2012 7574
1 8811 2012 5528
1 8812 2012 6967
1 9026 2013 6625
1 9027 2013 7476
1 9028 2013 8258
1 9011 2013 6644
1 9012 2013 6724
1 9013 2013 7576
1 9015 2013 7185
1 9017 2013 6777
1 9018 2013 7157
1 9022 2013 6911
1 9023 2013 6348
1 9024 2013 7205
1 9025 2013 6625
1 9046 2013 7267
1 9048 2013 7262
1 9050 2013 6678
1 9033 2013 6938
1 9034 2013 7230
1 9035 2013 7230
1 9036 2013 8362
1 9040 2013 6937
1 9041 2013 6827
1 9042 2013 6827
1 9043 2013 7172
1 9044 2013 6155
1 9045 2013 7267
1 9068 2013 7593
1 9072 2013 6930
1 9073 2013 6930
1 9074 2013 7142
1 9076 2013 7133
1 9079 2013 6929
1 9080 2013 7051
1 9081 2013 7261
1 9082 2013 7261
1 9084 2013 6834
1 9087 2013 6948
1 9088 2013 7198
1 9089 2013 7542
1 9090 2013 6969
1 9091 2013 6969
1 9092 2013 8327
1 9093 2013 8358
1 9098 2013 8765
1 9101 2013 7109
1 9106 2013 6874
1 9109 2013 7257
1 9111 2013 8771
1 9112 2013 7472
1 9113 2013 6945
1 9114 2013 6196
1 9115 2013 6196
1 9116 2013 5594
1 9120 2013 6127
1 9121 2013 6127
1 9122 2013 7575
1 9051 2013 6678
1 9055 2013 7560
1 9056 2013 7560
1 9057 2013 8730
1 9058 2013 6151
1 9059 2013 6608
1 9060 2013 7486
1 9062 2013 8240
1 9063 2013 7232
1 9065 2013 8718
1 9144 2013 6682
1 9145 2013 6682
1 9147 2013 6425
1 9148 2013 6425
1 9149 2013 8506
1 9155 2013 6967
1 9156 2013 6967
1 9158 2013 8745
1 9161 2013 7574
1 9162 2013 6615
1 9163 2013 8780
1 9164 2013 7194
1 9136 2013 8793
1 9142 2013 7043
1 9001 2013 6680
1 9004 2013 6691
1 9008 2013 7459
1 9126 2013 5528
1 9127 2013 6916
1 9129 2013 8740
1 9130 2013 8720
1 9132 2013 6679
1 9133 2013 4465
1 9134 2013 6617
1 9135 2013 6617
1 9009 2013 7454
1 9010 2013 6644
1 9753 2014 8265
1 9757 2014 6691
1 9758 2014 6833
1 9754 2014 6690
1 9756 2014 6168
1 9763 2014 7108
1 9766 2014 8714
1 9767 2014 6837
1 9768 2014 8785
1 9769 2014 7194
1 9775 2014 7133
1 9776 2014 7143
1 9780 2014 6583
1 9781 2014 6827
1 9782 2014 6827
1 9784 2014 8312
1 9759 2014 8716
1 9762 2014 8787
1 9810 2014 6605
1 9811 2014 6605
1 9815 2014 8717
1 9821 2014 6929
1 9824 2014 7172
1 9827 2014 7043
1 9830 2014 6945
1 9834 2014 6874
1 9835 2014 7476
1 9836 2014 7142
1 9839 2014 6831
1 9840 2014 7157
1 9841 2014 6608
1 9842 2014 7593
1 9844 2014 7063
1 9850 2014 8762
1 9851 2014 7576
1 9852 2014 7576
1 9854 2014 7560
1 9855 2014 7560
1 9856 2014 7261
1 9857 2014 7261
1 9859 2014 7232
1 9862 2014 6866
1 9865 2014 7071
1 9869 2014 7458
1 9870 2014 6726
1 9873 2014 8780
1 9874 2014 8965
1 9875 2014 6770
1 9877 2014 6930
1 9878 2014 6969
1 9879 2014 5490
1 9880 2014 8744
1 9885 2014 6851
1 9887 2014 7687
1 9888 2014 6145
1 9889 2014 6900
1 9895 2014 8506
1 9897 2014 6943
1 9898 2014 6679
1 9899 2014 9239
1 9901 2014 5597
1 9902 2014 8812
1 9903 2014 6598
1 9904 2014 7575
1 9905 2014 7574
1 9907 2014 7202
1 9911 2014 10113
1 9912 2014 7542
1 9915 2014 6916
1 9918 2014 6682
1 9919 2014 6948
1 9920 2014 6967
1 9921 2014 6967
1 9790 2014 6982
1 9793 2014 7055
1 9794 2014 8240
1 9795 2014 8327
1 9797 2014 7118
1 9798 2014 6688
1 9800 2014 7144
1 9801 2014 6937
1 9802 2014 6938
1 9803 2014 7454
1 9787 2014 8730
1 9788 2014 6348
1 9809 2014 7459
1 9804 2014 6990
1 10180 2015 7205
1 10181 2015 6690
1 10179 2015 8358
1 10187 2015 7185
1 10188 2015 7185
1 10183 2015 7108
1 10184 2015 7109
1 10196 2015 6625
1 10197 2015 8714
1 10193 2015 6666
1 10194 2015 7560
1 10224 2015 6678
1 10227 2015 6866
1 10228 2015 6937
1 10229 2015 7230
1 10230 2015 7230
1 10231 2015 8758
1 10233 2015 10748
1 10235 2015 7476
1 10238 2015 7241
1 10239 2015 8265
1 10240 2015 8265
1 10242 2015 7267
1 10245 2015 7245
1 10246 2015 7131
1 10247 2015 7131
1 10251 2015 8762
1 10256 2015 9119
1 10258 2015 6930
1 10259 2015 6724
1 10262 2015 6958
1 10263 2015 8734
1 10266 2015 9169
1 10272 2015 7593
1 10273 2015 6827
1 10274 2015 6827
1 10199 2015 8731
1 10201 2015 10747
1 10202 2015 7172
1 10203 2015 7576
1 10205 2015 8798
1 10206 2015 6118
1 10207 2015 9207
1 10208 2015 8240
1 10210 2015 6644
1 10211 2015 8312
1 10217 2015 7262
1 10218 2015 8716
1 10220 2015 7472
1 10221 2015 8730
1 10223 2015 8751
1 10308 2015 6945
1 10309 2015 6945
1 10310 2015 7215
1 10312 2015 7115
1 10313 2015 7053
1 10314 2015 7575
1 10316 2015 8804
1 10318 2015 6770
1 10319 2015 5490
1 10320 2015 7542
1 10321 2015 8812
1 10322 2015 6900
1 10325 2015 10753
1 10328 2015 10721
1 10331 2015 6969
1 10332 2015 6969
1 10333 2015 8965
1 10335 2015 8327
1 10336 2015 9211
1 10337 2015 6726
1 10338 2015 8506
1 10340 2015 6663
1 10341 2015 6916
1 10342 2015 7206
1 10343 2015 6948
1 10345 2015 7163
1 10346 2015 9029
1 10354 2015 6962
1 10355 2015 6682
1 10279 2015 6938
1 10281 2015 6683
1 10282 2015 8790
1 10290 2015 6851
1 10291 2015 8794
1 10292 2015 6929
1 10293 2015 8974
1 10298 2015 8811
1 10299 2015 9036
1 10300 2015 9023
1 10301 2015 6679
1 10302 2015 7043
1 10303 2015 7157
1 10278 2015 9212
1 10277 2015 8258
1 10536 2016 7574
1 10540 2016 8718
1 10541 2016 6777
1 10543 2016 8751
1 10545 2016 7172
1 10547 2016 8715
1 10542 2016 8240
1 10553 2016 9242
1 10555 2016 7560
1 10556 2016 7576
1 10550 2016 9086
1 10535 2016 8731
1 10559 2016 9214
1 10565 2016 6930
1 10566 2016 8265
1 10567 2016 6644
1 10569 2016 8758
1 10570 2016 6827
1 10576 2016 6866
1 10579 2016 8756
1 10580 2016 9119
1 10582 2016 6892
1 10585 2016 8965
1 10557 2016 7576
1 10558 2016 7476
1 10514 2016 8958
1 10517 2016 6690
1 10518 2016 8734
1 10519 2016 8780
1 10521 2016 9093
1 10522 2016 8811
1 10524 2016 8729
1 10527 2016 9246
1 10528 2016 9207
1 10531 2016 10747
1 10532 2016 8759
1 10533 2016 7241
1 10534 2016 8730
1 10611 2016 8720
1 10615 2016 9841
1 10616 2016 9769
1 10617 2016 8712
1 10618 2016 9083
1 10619 2016 10742
1 10620 2016 8725
1 10621 2016 9208
1 10622 2016 6945
1 10625 2016 7486
1 10626 2016 7542
1 10628 2016 8258
1 10630 2016 8744
1 10631 2016 6851
1 10635 2016 7228
1 10640 2016 6938
1 10642 2016 7262
1 10643 2016 10853
1 10644 2016 8812
1 10645 2016 9074
1 10646 2016 7454
1 10655 2016 6969
1 10658 2016 6679
1 10659 2016 7230
1 10660 2016 6348
1 10586 2016 8510
1 10587 2016 7143
1 10589 2016 9212
1 10593 2016 8790
1 10594 2016 7472
1 10595 2016 9805
1 10597 2016 6982
1 10598 2016 8749
1 10599 2016 8783
1 10600 2016 9258
1 10601 2016 7185
1 10602 2016 7185
1 10606 2016 7575
1 10609 2016 10753
1 10610 2016 9169
1 10662 2016 6967
1 11137 2017 8730
1 11138 2017 7459
1 11139 2017 10180
1 11140 2017 10115
1 11141 2017 6827
1 11146 2017 8729
1 11147 2017 9246
1 11148 2017 9797
1 11149 2017 9833
1 11150 2017 9793
1 11154 2017 8731
1 11155 2017 9165
1 11136 2017 7560
1 11157 2017 8811
1 11158 2017 8751
1 11159 2017 7205
1 11160 2017 7133
1 11161 2017 9251
1 11162 2017 8725
1 11163 2017 9214
1 11164 2017 6937
1 11165 2017 9769
1 11173 2017 6348
1 11174 2017 7230
1 11175 2017 7230
1 11156 2017 8811
1 11179 2017 10347
1 11180 2017 8762
1 11182 2017 7063
1 11183 2017 6938
1 11184 2017 8240
1 11185 2017 8240
1 11187 2017 8749
1 11188 2017 9208
1 11193 2017 7194
1 11194 2017 9086
1 11197 2017 7131
1 11201 2017 9211
1 11204 2017 8785
1 11210 2017 8758
1 11211 2017 7576
1 11212 2017 7576
1 11213 2017 10191
1 11214 2017 10231
1 11216 2017 6958
1 11217 2017 9036
1 11222 2017 9849
1 11226 2017 6930
1 11227 2017 8780
1 11228 2017 7486
1 11231 2017 8783
1 11234 2017 9030
1 11235 2017 9074
1 11236 2017 7142
1 11240 2017 9838
1 11241 2017 6969
1 11242 2017 7144
1 11244 2017 9016
1 11245 2017 7056
1 11246 2017 7056
1 11248 2017 5490
1 11249 2017 6679
1 11250 2017 6690
1 11252 2017 8812
1 11253 2017 7252
1 11176 2017 9827
1 11257 2017 10190
1 11258 2017 8804
1 11260 2017 9060
1 11263 2017 7596
1 11268 2017 7542
1 11271 2017 9834
1 11272 2017 9768
1 11273 2017 10443
1 11274 2017 9125
1 11275 2017 7458
1 11277 2017 8807
1 11279 2017 6967
1 11134 2017 8787
1 11135 2017 7700
1 11114 2017 7262
1 11115 2017 9759
1 11116 2017 9075
1 11118 2017 9843
1 11122 2017 11121
1 11123 2017 7055
1 11126 2017 6644
1 11128 2017 8800
1 11129 2017 8721
1 11130 2017 8734
1 11131 2017 8714
1 11256 2017 7053
1 11510 2018 8714
1 11512 2018 9843
1 11514 2018 10850
1 11518 2018 6837
1 11519 2018 9093
1 11532 2018 8721
1 11533 2018 8744
1 11534 2018 9822
1 11535 2018 10220
1 11536 2018 9207
1 11537 2018 7205
1 11541 2018 9216
1 11544 2018 10180
1 11545 2018 7133
1 11548 2018 8749
1 11552 2018 8751
1 11554 2018 6583
1 11560 2018 10191
1 11561 2018 9060
1 11562 2018 10293
1 11563 2018 10443
1 11564 2018 9023
1 11565 2018 7560
1 11566 2018 10237
1 11508 2018 9246
1 11509 2018 8729
1 11589 2018 10438
1 11590 2018 9827
1 11592 2018 8258
1 11594 2018 6945
1 11595 2018 8758
1 11596 2018 8506
1 11597 2018 6990
1 11598 2018 8811
1 11599 2018 8811
1 11602 2018 7486
1 11603 2018 9016
1 11604 2018 8327
1 11605 2018 10243
1 11606 2018 9029
1 11608 2018 6969
1 11611 2018 9805
1 11612 2018 9805
1 11616 2018 6943
1 11617 2018 10853
1 11618 2018 9074
1 11619 2018 11386
1 11620 2018 8730
1 11621 2018 11390
1 11623 2018 7574
1 11624 2018 7542
1 11625 2018 9075
1 11628 2018 9784
1 11631 2018 9795
1 11571 2018 8780
1 11572 2018 8794
1 11573 2018 9030
1 11575 2018 11389
1 11576 2018 11389
1 11577 2018 8510
1 11578 2018 7576
1 11580 2018 7142
1 11581 2018 8790
1 11583 2018 9833
1 11585 2018 10575
1 11586 2018 11075
1 11587 2018 7587
1 11569 2018 10854
1 11568 2018 10347
